OCCURRENCE_ID,LOCATION_TYPE,ADMIN_LEVEL,GAUL_AD1,GAUL_AD2,UNIQUE_LOCATION,YEAR,LATITUDE,LONGITUDE,COUNTRY,REGION
363,point,-999,2493,25034,1194,1991,38.44,68.78,Tajikistan,Asia
364,point,-999,2493,25034,537,1991,38.5093,68.2241,Tajikistan,Asia
365,point,-999,2493,25034,2076896,1992,42.63,21.09,Serbia,Asia
366,point,-999,2493,25034,535,1992,38.0944,69.3321,Tajikistan,Asia
367,point,-999,2493,25034,536,1992,37.2664,68.1337,Tajikistan,Asia
368,polygon,2,819,12487,1155,1992,38.3075,69.6721,Tajikistan,Asia
369,polygon,2,819,12487,1194,1992,38.44,68.78,Tajikistan,Asia
370,point,-999,2510,25051,537,1992,38.5093,68.2241,Tajikistan,Asia
371,polygon,2,1728,37313,2076896,1993,42.63,21.09,Serbia,Asia
372,polygon,2,1012398,1000199,16,1993,-28.3005,31.4413,South Africa,Africa
373,polygon,2,1336,16678,535,1993,38.0944,69.3321,Tajikistan,Asia
374,polygon,2,1336,16678,536,1993,37.2664,68.1337,Tajikistan,Asia
375,point,-999,1574,36795,1173,1993,37.87,68.73,Tajikistan,Asia
376,point,-999,1574,36795,1155,1993,38.3075,69.6721,Tajikistan,Asia
377,point,-999,1572,36786,1194,1993,38.44,68.78,Tajikistan,Asia
378,point,-999,1572,36786,537,1993,38.5093,68.2241,Tajikistan,Asia
379,point,-999,1572,36786,1139,1993,25.1181,56.3523,United Arab Emirates,Africa
380,point,-999,1572,36786,2052892,1994,30.2075,67.0104,Pakistan,Asia
381,point,-999,1572,36786,8,1994,29.55,67.88,Pakistan,Asia
382,point,-999,1572,36786,2076896,1994,42.63,21.09,Serbia,Asia
383,point,-999,1572,36781,535,1994,38.0944,69.3321,Tajikistan,Asia
384,point,-999,1572,36781,536,1994,37.2664,68.1337,Tajikistan,Asia
385,point,-999,1572,36785,1155,1994,38.3075,69.6721,Tajikistan,Asia
386,point,-999,1572,36785,1194,1994,38.44,68.78,Tajikistan,Asia
387,point,-999,25387,47640,537,1994,38.5093,68.2241,Tajikistan,Asia
388,point,-999,25374,47627,84,1994,25.12,56.33,United Arab Emirates,Africa
389,point,-999,25389,47642,2057837,1994,25.2522,55.28,United Arab Emirates,Africa
390,point,-999,25389,47642,2057840,1994,25.36,55.39,United Arab Emirates,Africa
391,point,-999,25389,47642,2057836,1994,25.43,56.16,United Arab Emirates,Africa
392,point,-999,25389,47642,1018735,1994,25.0844,55.2255,United Arab Emirates,Africa
393,point,-999,25389,47642,378,1995,22.5665,59.5285,Oman,Africa
394,point,-999,25389,47642,113,1995,24.251,55.7831,Oman,Africa
395,point,-999,25389,47642,2052856,1995,24.2811,55.8243,Oman,Africa
396,point,-999,25389,47642,2076896,1995,42.63,21.09,Serbia,Asia
397,point,-999,25389,47642,181,1995,44.6517,20.9355,Serbia,Asia
398,point,-999,25389,47642,219,1995,42.4826,20.7459,Serbia,Asia
399,point,-999,25389,47642,244,1995,42.4069,20.657,Serbia,Asia
400,point,-999,25389,47642,332,1995,42.2161,20.7432,Serbia,Asia
401,point,-999,25389,47642,616,1995,42.3582,20.8263,Serbia,Asia
402,point,-999,25389,47642,623,1995,42.7445,20.7913,Serbia,Asia
403,point,-999,25389,47642,220,1995,42.6595,20.3003,Serbia,Asia
404,point,-999,1721,37254,243,1995,42.4407,20.381,Serbia,Asia
405,point,-999,1721,37254,618,1995,42.6211,20.5751,Serbia,Asia
406,point,-999,1721,37253,733,1995,42.7805,20.4888,Serbia,Asia
407,point,-999,1721,37253,218,1995,42.6739,21.1637,Serbia,Asia
408,point,-999,1721,37251,617,1995,42.5037,21.1429,Serbia,Asia
409,point,-999,1721,37255,734,1995,42.2336,21.2536,Serbia,Asia
410,point,-999,1721,37255,736,1995,42.5351,21.1143,Serbia,Asia
411,point,-999,1721,37256,738,1995,42.6895,21.0752,Serbia,Asia
412,point,-999,25389,47642,740,1995,42.9044,21.1939,Serbia,Asia
413,point,-999,25389,47642,731,1995,42.4597,21.4683,Serbia,Asia
414,point,-999,25389,47642,535,1995,38.0944,69.3321,Tajikistan,Asia
415,point,-999,25389,47642,536,1995,37.2664,68.1337,Tajikistan,Asia
416,point,-999,25389,47642,1155,1995,38.3075,69.6721,Tajikistan,Asia
417,point,-999,25389,47642,1184,1995,37.48,68.32,Tajikistan,Asia
418,point,-999,25389,47642,537,1995,38.5093,68.2241,Tajikistan,Asia
419,point,-999,25389,47642,84,1995,25.12,56.33,United Arab Emirates,Africa
420,point,-999,25389,47642,2057837,1995,25.2522,55.28,United Arab Emirates,Africa
421,point,-999,25389,47642,2057840,1995,25.36,55.39,United Arab Emirates,Africa
422,point,-999,25389,47642,2057836,1995,25.43,56.16,United Arab Emirates,Africa
423,point,-999,25389,47642,1018735,1995,25.0844,55.2255,United Arab Emirates,Africa
424,point,-999,25389,47642,2076896,1996,42.63,21.09,Serbia,Asia
425,point,-999,25389,47642,219,1996,42.4826,20.7459,Serbia,Asia
426,point,-999,25389,47642,244,1996,42.4069,20.657,Serbia,Asia
427,point,-999,25389,47642,332,1996,42.2161,20.7432,Serbia,Asia
428,point,-999,25389,47642,616,1996,42.3582,20.8263,Serbia,Asia
429,point,-999,25389,47642,623,1996,42.7445,20.7913,Serbia,Asia
430,point,-999,25389,47642,220,1996,42.6595,20.3003,Serbia,Asia
431,point,-999,25389,47642,243,1996,42.4407,20.381,Serbia,Asia
432,point,-999,25389,47642,618,1996,42.6211,20.5751,Serbia,Asia
433,point,-999,25389,47642,733,1996,42.7805,20.4888,Serbia,Asia
434,point,-999,25389,47642,218,1996,42.6739,21.1637,Serbia,Asia
435,point,-999,25389,47642,617,1996,42.5037,21.1429,Serbia,Asia
436,point,-999,25389,47642,734,1996,42.2336,21.2536,Serbia,Asia
437,point,-999,25389,47642,736,1996,42.5351,21.1143,Serbia,Asia
438,point,-999,25389,47642,738,1996,42.6895,21.0752,Serbia,Asia
439,point,-999,25389,47642,740,1996,42.9044,21.1939,Serbia,Asia
440,point,-999,25389,47642,731,1996,42.4597,21.4683,Serbia,Asia
441,point,-999,25389,47642,129,1996,-33.5833,22.2,South Africa,Africa
442,point,-999,25389,47642,535,1996,38.0944,69.3321,Tajikistan,Asia
443,point,-999,25389,47642,536,1996,37.2664,68.1337,Tajikistan,Asia
444,point,-999,25389,47642,1155,1996,38.3075,69.6721,Tajikistan,Asia
445,point,-999,25389,47642,537,1996,38.5093,68.2241,Tajikistan,Asia
446,point,-999,25389,47642,2069572,1997,30.9164,69.8566,Pakistan,Asia
447,point,-999,25389,47642,2052892,1997,30.2075,67.0104,Pakistan,Asia
448,point,-999,25389,47642,21,1997,30.3667,68.5983,Pakistan,Asia
449,point,-999,25389,47642,125,1997,30.4785,69.3623,Pakistan,Asia
450,point,-999,25389,47642,126,1997,31.5364,69.1397,Pakistan,Asia
451,point,-999,25389,47642,124,1997,29.8,66.85,Pakistan,Asia
452,point,-999,25389,47642,122,1997,29.8984,69.2503,Pakistan,Asia
453,point,-999,25389,47642,215,1997,47.63,43.14,Russian Federation,Asia
454,point,-999,25389,47642,2076896,1997,42.63,21.09,Serbia,Asia
455,point,-999,25389,47642,219,1997,42.4826,20.7459,Serbia,Asia
456,point,-999,25389,47642,244,1997,42.4069,20.657,Serbia,Asia
457,point,-999,25389,47642,332,1997,42.2161,20.7432,Serbia,Asia
458,point,-999,25389,47642,616,1997,42.3582,20.8263,Serbia,Asia
459,point,-999,25373,47626,623,1997,42.7445,20.7913,Serbia,Asia
460,point,-999,25379,47632,220,1997,42.6595,20.3003,Serbia,Asia
461,point,-999,25379,47632,243,1997,42.4407,20.381,Serbia,Asia
462,point,-999,25379,47632,618,1997,42.6211,20.5751,Serbia,Asia
463,point,-999,25379,47632,733,1997,42.7805,20.4888,Serbia,Asia
464,point,-999,25379,47632,218,1997,42.6739,21.1637,Serbia,Asia
465,point,-999,25379,47632,617,1997,42.5037,21.1429,Serbia,Asia
466,point,-999,25379,47632,734,1997,42.2336,21.2536,Serbia,Asia
467,point,-999,25379,47632,736,1997,42.5351,21.1143,Serbia,Asia
468,point,-999,25379,47632,738,1997,42.6895,21.0752,Serbia,Asia
469,point,-999,25379,47632,740,1997,42.9044,21.1939,Serbia,Asia
470,point,-999,25379,47632,731,1997,42.4597,21.4683,Serbia,Asia
471,point,-999,25379,47632,535,1997,38.0944,69.3321,Tajikistan,Asia
472,point,-999,25379,47632,536,1997,37.2664,68.1337,Tajikistan,Asia
473,point,-999,25379,47632,1215,1997,38.3141,69.0458,Tajikistan,Asia
474,point,-999,25379,47632,1190,1997,37.8668,68.9166,Tajikistan,Asia
475,point,-999,25379,47632,1155,1997,38.3075,69.6721,Tajikistan,Asia
476,point,-999,25379,47632,537,1997,38.5093,68.2241,Tajikistan,Asia
477,point,-999,25385,47638,2098074,1997,-17.8362,31.068,Zimbabwe,Africa
478,point,-999,25385,47638,307,1998,37.1461,69.8056,Afghanistan,Asia
479,point,-999,25385,47638,19,1998,-22.4551,18.9631,Namibia,Africa
480,point,-999,25385,47638,2069572,1998,30.9164,69.8566,Pakistan,Asia
481,point,-999,25385,47638,2052892,1998,30.2075,67.0104,Pakistan,Asia
482,point,-999,25385,47638,21,1998,30.3667,68.5983,Pakistan,Asia
483,point,-999,25385,47638,125,1998,30.4785,69.3623,Pakistan,Asia
484,point,-999,25385,47638,126,1998,31.5364,69.1397,Pakistan,Asia
485,point,-999,25385,47638,124,1998,29.8,66.85,Pakistan,Asia
486,point,-999,25385,47638,122,1998,29.8984,69.2503,Pakistan,Asia
487,point,-999,25385,47638,215,1998,47.63,43.14,Russian Federation,Asia
488,point,-999,25385,47638,2076896,1998,42.63,21.09,Serbia,Asia
489,point,-999,25385,47638,219,1998,42.4826,20.7459,Serbia,Asia
490,point,-999,25385,47638,244,1998,42.4069,20.657,Serbia,Asia
491,point,-999,25385,47638,332,1998,42.2161,20.7432,Serbia,Asia
492,point,-999,25385,47638,616,1998,42.3582,20.8263,Serbia,Asia
493,point,-999,25385,47638,623,1998,42.7445,20.7913,Serbia,Asia
494,point,-999,25385,47638,220,1998,42.6595,20.3003,Serbia,Asia
495,point,-999,25385,47638,243,1998,42.4407,20.381,Serbia,Asia
496,point,-999,25385,47638,618,1998,42.6211,20.5751,Serbia,Asia
497,point,-999,25385,47638,733,1998,42.7805,20.4888,Serbia,Asia
498,point,-999,25385,47638,218,1998,42.6739,21.1637,Serbia,Asia
499,point,-999,25385,47638,617,1998,42.5037,21.1429,Serbia,Asia
500,point,-999,25385,47638,734,1998,42.2336,21.2536,Serbia,Asia
501,point,-999,25385,47638,736,1998,42.5351,21.1143,Serbia,Asia
502,point,-999,25385,47638,738,1998,42.6895,21.0752,Serbia,Asia
